text	label
if follow night gopdebate significantly awesome	neg
megan call woman fat pig audience ha ha ha wtf what wrong people gopdebate	neg
new post shin gopdebate trump bush carson fiorina foxnew	pos
thoroughly disgust abysmal performance demonstrate night foxnews owe candidate apology gopdebate	neg
huckabee the military be not a social experiment agreed gopdebate	pos
article call performance gopdebate fantastic	pos
if bimbo say super easy time answer question	neg
cuban rpt like rubio gopdebate easy try livin florida amp c u like politicalnightmare	neg
senator cruz ear look like large oyster please explain gopdebate	neg
the republican party wake huge hangover splitting headache idea bed donald trump	neg
wander away gopdebate coverage night shout am all out of evens to	neg
who think win gopdebate night	neu
holy crap gt lady sharp get gt watch boy gopdebate	pos
nj credit downgrade year chrischristie gopdebate foxnews tellingitlikeitis	neg
gopdebate standwithrand rand get trump speak time	neg
the gopdebate breakdown fox news war info duty steal intellectual property	neu
learn gopdebate sexist pig mo shock value ignorant wow debate drunkenky dumb	neg
so abortion murder cop abuse system murder black people wanna quiet	neg
every time gop candidate mention hillary woman receive free birth control gopdebate	neu
the good answer yesterday substance style come bar gopdebate outnumber	pos
how accurate description system the gopdebate illustrate wonderful scary fashion	neg
lol of course think win gopdebate tcot	neg
pledge oppose amnesty amp government benefit illegal immigrant violate law	pos
with debate hand pick president gopdebate	pos
pouty face donald bully gop debate rich amp loud amp want away gopdebate	neg
fox gopdebate draw million viewer no democrat primary debate attract like rush	pos
mt accord retweet candidate tweet gopdebate come	neu
not address gopdebate believersneverdie	neg
trump family prior get plane cleveland ohio gopdebate makeamericagreatagain	neu
oh go debbiewassermanschultz gopdebate care	neg
miss point know comprehension problem type gopdebate	neg
dorp gopdebate	neu
the good person gop p.m. gopdebate be gop stupid leave carly fiorina prime time debate	neg
biased pay assassinate gopdebate kellyfailed	neg
ignore gopdebate comment gay marriage like	neg
gopdebate love quote true	pos
united states home tv set tune gopdebate wow	pos
trump expose fact candidate puppet wealthy benefactor gopdebate	pos
twitter users takeover gopdebate hashtag drag gop candidates atlanta black star	neu
fox try hard torpedo trump opening question que abt remark abt woman gopdebate see rove wsj piece	neg
okay listen amazing night girlpower gopdebate	pos
the real voice gop gopdebate mad parrot sy	neg
mike huckabee star luntz focus group when speak feedback soar gopdebate	pos
kasich tweet response question gay marriage gopdebate foxnews	neu
hope come replace megyn kelly will ferrell dress alex trebek gopdebate	neu
lemme rubio too similar gopdebate	neg
just tv interview va gopdebate focus group worried comment but nervous hair	neu
million americans lose insurance obamacare congress claw away benefit imw	neg
the military kill people pro life gopdebate	neg
cruz little mic time good use time gopdebate cruzcrew	pos
here try prove big misogynist gopdebate	neg
gov check harley outside slyman cleveland gopdebate	neu
re watch highlight night gopdebate make cringe all lol	neg
good rush opening report backlash forget audience gopdebate	neg
confirm ask one single question climatechange gopdebate	neu
am dead gopdebate trump roxbury	neg
trump show belong gop favor good rating amp bring personality idea candidat	pos
so donald trump say stupid ben carson say uninformed useful idiot not worthy	neg
think gop candidate secret crush hillary trash talk gopdebate	neg
hillary clinton watch gopdebate like	neu
forget chrischristie run see gopdebate forget	neg
say bless sneeze consider gop healthcare gopdebate	neu
this favorite quote gopdebate this point need	pos
benwikler so senschumer throw hat gopdebate ring come gop ira	neg
wish ask ben carson think black life matter guarantee answer live matter g	neg
this show wrong need fix foxnews gopdebate	neg
marco rubio jihadis will look will find will kill tcot isis gopdebate	neu
wow person twitter commentary completely change view outlook gopdebate support	neu
wow ignorant warmongering blatant transphobia sentence impressive huckabee gopdebate	neg
this make feel good trump gopdebate	neg
please raise hand bill clinton ask run president gopdebate trump	neu
short proud embrace obama agenda amp expand government ohio rino gopdebate tcot teaparty	neg
after night gopdebate presidential debate rich corporate ceo run government transparency	neg
omg trump raise hand audience go crazy gopdebate	pos
pftcommenter deep dive survive flesh wound grammar gopdebate	neg
marco rubio voted against unemployment benefits even though florida need most gopdebate	neg
disturbing megyn kelly moments on race topprog gopdebate	neg
her photo puppy eat shoe mind mike huckabee talk woman vagina gopdebate	neg
the irs intrusive invasive unaccountable amp control abolish gopdebate h	pos
cnn reporter dana bash camera balance head interview john kasich gopdebate	neu
official photo big foxnews gopdebate night	neg
take temperature dc bar watch gopdebate comfort home night	neg
trump change party time love ego tcot pjnet ycot rednationris ccot teaparty	neg
gopdebate night joke still wrap head circus	neg
who real illegal alien gopdebate farrakhan immigration amp mexican bor	neg
megyn kelly get air time fox gopdebate moderator trump close contrary wha	neu
gain tonight gopdebate john kasich amateur hour	pos
after gopdebate go go foxnews ben air	pos
what hear tonight idea support middle class woman student lgbt americans omgop gopdebate	neg
gopdebate megynkelly promise call lot guess embellish	neg
gain follower hour simply live tweet gopdebate hmm bernie	neg
so sum entire gopdebate suppose clowncardumpsterfire	neu
gopdebate winner amp kellyfile	neu
the big problem country political correctness trump gopdebate disrespect megankelly	neg
not sure people give panel heat think guy brutally fair professional gopdebate	pos
washington lie stealing protect social security amp medicare gop	pos
how republicans win night gopdebate not single offer value criterion round ldjoke	neg
k oh no do jeb blame obama brother iraq gopdebate libcrib unitebiue	neg
watch gopdebate night unlike feel like complete joke trump stage seriously	neg
drink rule change gopdebate drink time hear follow amnesty radical islam	neg
very cute can vote dog dollar bill president gopdebate indogwetrust	neu
and remain poll boo wrong people gopdebate fat pig woman no	neg
believe american people look speak truth gopdebate cruzcrew	pos
facebook owner instagram partner fox host gopdebate silence critic candidate	neg
live tweet gopdebate help little easy insanity	neg
join live video gopdebate lot discuss	neu
think megyn kellly win debate gopdebate	neg
gopdebate megankelly grow dish	neg
trump fine gopdebate not spectacular good post debate kill	neg
this generous country world come immigration say rubio yes problem gopdebate	neg
ben carson right angry rand paul donald trump downright passive gopdebate	neu
if outcome gopdebate the trump domineering boor replace old guy suit monkey time	neg
do mislead like tweet party the gopdebate hand incredible	pos
breaking news be buy foxnews source	neg
hard hear candidate gopdebate talk send troop war mention care fo	neg
wildfire amp drought stop partisan divide challenge gopdebate askonclimate	neu
protect ss amp medicare kill pose threat promise senior gopdebatehttp	pos
nra build massive database gun owner oppose national gun registry gopdebate gunsen	neg
put correspondent video gopdebate any ideas	neu
mikehuckabee drop mixtape call kill people break things feature title track gopdebate	neg
news watch tonight gopdebate	neg
shade gopdebate	neg
also candidate wear shock collar amp mention shock somebody charge	neg
watch recording gopdebate forget reality tv primetime comedy gold politic	neg
rt kahliaandjake america australia gopdebate truthbomb goodnight	neu
gopdebate word cloud	neu
trust amp vilify trust enemy amp vilifie disagree	neu
sorry cjreform topic gopdebate seem like congress need nudging pass sentencing reform	neu
tell donald trump pro life refer child gopdebate	neu
fact check marco rubio say amazon large retailer gopdebate mouth wth leg	neg
great look record ac apropos gopdebate thurs ht	pos
what circus gopdebate	neg
crack summary gopdebate	pos
bad night ask important question stop isis gopdebate	neg
the gopdebate bad jerry springer episode see year	neg
rt dubinpeter paralegalgeorge illinois social media law in gopdebate the prayer o	neu
the chair dnc know fn difference democrat amp socialist trump call fat pig gopdebate	neg
gopdebate present false choice bet war amp appeasement regimechange analyse	neg
wohoo america youth right idea cha think studentsforrubio gopdebate	pos
btw correct response night gopdebate faith personal matter amp unrelated aptitude	neg
military favorite song break stuff limp gopdebate	neg
