text	label
the candidate attack fox stop speak gopdebate	neg
seem appropriate share late blog post tonight prayer conservatives liberals gopdebat	neu
ask trump legitimate question look wallace face trump nail gopdebate gopdebates	pos
the fact play straightouttacompton trailer gopdebates knowyouraudience	neu
trump avoid question gopdebates	neg
true number aide convict felony high number wi voter impersonation case past yrs wiun	neg
be trust randpaul gopdebate gopdebates usa merica	neg
lol nice trump gopdebate	neu
straight outta compton commercial fox news well play gopdebate	pos
blacklivesmatter cop kill movement gopdebate	neg
no longer true conservative politic kennedy democrat matter gopdebate gopdebates	neg
ask trump legitimate question look wallace face trump nail gopdebate gopdebates	pos
popeye sailor man gopdebates	neu
never think kasich sane guy room clowncarclusterfuck gopdebate	pos
kacinich good friend	neg
be want punch chris wallace face gopdebate gopdebates	neg
hey how absolutely fearful lol refuse ask	neg
megyn kelly hair extension excellent job tonight gopdebate	neg
know frontrunner watch debate gopdebate gopdebates	neu
fox news will admit republican leader right mean double digit lead gopd	pos
hey guy what watch tv gt gopdebate	neu
love bobby jindal say end government dependence expand medicaid help people gopdebates	pos
bernie sanders wipe floor all clown feelthebern debatewithbernie gopdebate	neg
do ted cruz leave gopdebate	neu
who get straight outta compton commercial gopdebate	neu
blacklivesmatter cop kill movement gopdebate	neg
trump say thing think be not politically correct make target gopdebates	pos
pro life cop involve gop candidate gopdebate	neu
gopdebate	neg
like lot wish air time express view gopdebates	pos
view window watch gopdebates trump donaldtrump stand	neu
twitter transcript talk tv set gopdebat	neg
trump get right talk immigration untill bring gopdebate gopdebates	pos
be want punch chris wallace face gopdebate gopdebates	neg
trump get right talk immigration untill bring gopdebate gopdebates	pos
blacklivesmatter cop kill movement gopdebate	neg
twitter transcript talk tv set gopdebat	neu
twitter transcript talk tv set gopdebat	neu
be want punch chris wallace face gopdebate gopdebates	neg
this debate know probably candidate morning gopdebate	neg
like lot wish air time express view gopdebates	pos
be want punch chris wallace face gopdebate gopdebates	neg
the candidate attack fox stop speak gopdebate	neg
be want punch chris wallace face gopdebate gopdebates	neg
be want punch chris wallace face gopdebate gopdebates	neg
after hug obama deserve stage tonight gopdebates gopdebates	neg
appreciate promo straight outta compton follow commercial break gopdebate follow race question	pos
blacklivesmatter cop kill movement gopdebate	neu
megyn let issue jade helm fluoride trayvon riot fema camp freemasonry trilateral commission gopdebates	neg
trump get right talk immigration untill bring gopdebate gopdebates	pos
ask trump legitimate question look wallace face trump nail gopdebate gopdebates	pos
why pledge support gop establishment sell obama gopdebate gopdebates	neu
the candidate attack fox stop speak gopdebate	neg
ask trump legitimate question look wallace face trump nail gopdebate gopdebates	pos
blacklivesmatter cop kill movement gopdebate	neg
be want punch chris wallace face gopdebate gopdebates	neg
know frontrunner watch debate gopdebate gopdebates	pos
need control debate gopdebate gopdebates	pos
trump get right talk immigration untill bring gopdebate gopdebates	pos
anyone hear ted cruz lately gopdebate	neu
send troop mommy part gopdebate	neg
gopdebat paul talk get warrant judge go big hug obama	neg
man stage discuss woman gopdebates	neu
pro life cop involve gop candidate gopdebate	neg
blacklivesmatter cop kill movement gopdebate	neg
ask trump legitimate question look wallace face trump nail gopdebate gopdebates	pos
think cruz trump need band expose set job rid bush rubio gopdebate g	pos
need control debate gopdebate gopdebates	pos
twitter transcript talk tv set gopdebat	neu
fox news will admit republican leader right mean double digit lead gopd	pos
notice gopdebate gopdebates start bush grr	neg
be kasich actually republican gopdebate	neu
who get straight outta compton commercial gopdebate	neu
sure come border jousting juggler large meat gopdebate	neg
walker walk blacklivesmatter question pretty decently gopdebate	pos
know frontrunner watch debate gopdebate gopdebates	pos
ask trump legitimate question look wallace face trump nail gopdebate gopdebates	pos
be kasich aware make sense gopdebate	pos
newsflash jeb will unite country commoncore please lol gopdebate	neg
so costco cotes du rone minute open great sipping wine gopdebates foryournextparty	neu
blacklivesmatter cop kill movement gopdebate	neu
straight outta compton commercial fox news well play gopdebate	neu
only question black life matter wow gopdebate gopdebates	neg
know frontrunner watch debate gopdebate gopdebates	neu
the candidate attack fox stop speak gopdebate	neg
this like tv review right review obvious topic fuck gopdebates	neg
the candidate attack fox stop speak gopdebate	pos
ask trump legitimate question look wallace face trump nail gopdebate gopdebates	neu
be kasich aware make sense gopdebate	pos
jeb bush remind elevator music hear listen gopdebate gopdebates	neg
straight outta compton commercial fox news well play gopdebate	neg
know frontrunner watch debate gopdebate gopdebates	neg
think cruz trump need band expose set job rid bush rubio gopdebate g	neu
fox cherry pick candidate jeb get softball question gopdebates gopdebates	neg
unborn life important that man say gopdebate	neg
ask trump legitimate question look wallace face trump nail gopdebate gopdebates	pos
be kasich aware make sense gopdebate	pos
why chris wallace ask politican finance money come gopdebate	neg
gopdebates wowww go blacklivesmatter like matter one candidate commercial time shit	neg
trump get right talk immigration untill bring gopdebate gopdebates	pos
rubio awesome response pro life gopdebates	pos
dear gop nobody like abortion want republican rap child get away gopdeb	neg
get time debate in real debate everybody get involve gop	neg
why chris wallace ask politican finance money come gopdebate	neg
make easy kasich gopdebates	neu
ask trump legitimate question look wallace face trump nail gopdebate gopdebates	neg
straight outta compton commercial fox news well play gopdebate	pos
dear john kasich beat republican friend gay tree branch gopdebates	pos
hey how absolutely fearful lol refuse ask	pos
think cruz trump need band expose set job rid bush rubio gopdebate g	neu
fox ignoring carson huge mistake lot criticism come tomorrow gopdebate	neg
feel good soon and watch gopdebates prescribe percodan butter pecan tcmparty	neu
the candidate attack fox stop speak gopdebate	neg
newsflash jeb will unite country commoncore please lol gopdebate	neg
bromance gopdebate	neu
after hug obama deserve stage tonight gopdebates gopdebates	neg
get good presidential vibe amp gopdebates	pos
get time debate in real debate everybody get involve gop	neu
be kasich aware make sense gopdebate	neg
win center fantastic gopdebates	pos
talk ted time why gopdebates gopdebate gop tedcruz	neg
dear gop nobody like abortion want republican rap child get away gopdeb	neg
think kasich fine rino prolly gopdebate	pos
hey chris wallace these guy good plan president obama make popcorn kid go stupid gopdebate	neg
ask trump legitimate question look wallace face trump nail gopdebate gopdebates	pos
be kasich aware make sense gopdebate	pos
know frontrunner watch debate gopdebate gopdebates	neg
gopdebat question r word like personal attack include half truth state cop target black that true toct	neg
can believe straightouttacompton trailer gopdebate	neu
kasich admit have attend sex wedding that sound shot nomination circle drain gopdebat	neg
why chris wallace ask politican finance money come gopdebate	neg
get time debate in real debate everybody get involve gopdebate gopdebates	pos
surprised advertise right gf straightouttacompton ad gopdebate	pos
need control debate gopdebate gopdebates	pos
the candidate attack fox stop speak gopdebate	neg
thanks fox news raise rating gopdebate gopdebates	pos
true number aide convict felony high number wi voter impersonation case past yrs wiun	neg
straight outta compton commercial look hip urban friendly fox news gopdebate	neu
be kasich aware make sense gopdebate	pos
also backward ass mf ask moderate social issue gopdebate	neg
ask trump legitimate question look wallace face trump nail gopdebate gopdebates	neg
the candidate attack fox stop speak gopdebate	neu
know frontrunner watch debate gopdebate gopdebates	pos
ask trump legitimate question look wallace face trump nail gopdebate gopdebates	pos
little bitch fight alert d gopdebates	neg
drink time candidate say reagan rnc gop gopdebate gopdebates	neg
the candidate attack fox stop speak gopdebate	neg
thanks fox news raise rating gopdebate gopdebates	neg
ask trump legitimate question look wallace face trump nail gopdebate gopdebates	pos
let decide president have political hunger games presidentialdebate gopdebate	neg
of course ask person candidate will win smh gopdebate	neu
gopdebate go alcoholic	neg
rand paul vote gopdebates randpaul	pos
finally talk race min in cut to commercial blacklivesmatter gopdebates gopdebacle	neg
this speak like stick ass gopdebate	neg
oh boy social issue gop code control woman body amp sexuality hold tight twitterland	neg
man stage discuss woman gopdebates	neg
ask trump legitimate question look wallace face trump nail gopdebate gopdebates	pos
thanks fox news raise rating gopdebate gopdebates	pos
people audience look clap gay rights people like da fuk gopdebate	neu
ask trump legitimate question look wallace face trump nail gopdebate gopdebates	neg
the candidate attack fox stop speak gopdebate	neg
